user_id,age,gender,sessions_per_week,avg_session_duration,progress_score,mood_after,injury,dropout
5199,25,Female,3,47.1,40.5,Fatigued,None,0
5200,34,Female,4,44.3,29.5,Fatigued,None,1
5201,28,Male,2,55.9,44.6,Fatigued,None,1
5202,27,Male,0,24.2,13.9,Fatigued,None,1
5203,30,Female,5,43.6,45.0,Neutral,None,0
5204,33,Male,5,62.0,49.8,Energized,None,0
5205,41,Female,2,44.6,28.8,Fatigued,None,1
5206,34,Female,5,49.6,52.2,Neutral,Knee,0
5207,35,Male,4,51.0,35.8,Fatigued,None,0
5208,27,Female,2,44.4,29.1,Fatigued,None,0
5209,24,Male,3,47.0,38.7,Energized,None,0
5210,30,Male,3,49.6,24.4,Neutral,None,1
5211,30,Female,5,49.9,39.4,Energized,Back,0
5212,24,Female,5,60.3,48.5,Energized,None,0
5213,29,Female,1,35.2,38.3,Fatigued,None,0
5214,31,Female,4,45.3,34.3,Neutral,None,0
5215,31,Female,5,52.5,50.7,Energized,None,0
5216,32,Female,5,54.0,41.6,Neutral,None,0
5217,31,Male,1,20.5,7.5,Fatigued,None,1
5218,27,Female,3,38.6,19.9,Neutral,None,1
5219,27,Female,5,55.6,59.5,Energized,None,0
5220,24,Male,2,26.5,10.0,Neutral,None,1
5221,38,Female,3,38.8,43.5,Neutral,None,0
5222,30,Male,5,78.8,69.1,Fatigued,None,0
5223,28,Female,1,23.7,16.1,Fatigued,None,1
5224,25,Female,5,51.2,60.0,Neutral,None,0
5225,44,Female,2,31.7,56.9,Neutral,None,0
5226,24,Male,0,28.8,19.2,Fatigued,None,1
5227,27,Female,2,31.9,14.7,Neutral,Knee,0
5228,32,Male,1,32.6,36.2,Energized,None,0
5229,33,Female,1,27.8,20.8,Energized,None,0
5230,34,Female,4,60.6,71.4,Energized,None,0
5231,39,Female,2,40.8,25.3,Neutral,None,0
5232,32,Female,6,50.0,67.8,Neutral,None,0
5233,24,Female,3,53.4,41.7,Energized,None,0
5234,28,Male,3,35.4,59.3,Energized,None,1
5235,31,Male,3,29.4,26.9,Fatigued,None,1
5236,40,Female,4,50.0,75.0,Neutral,None,0
5237,23,Male,3,64.1,51.4,Energized,Shoulder,0
5238,36,Male,1,16.7,21.8,Fatigued,None,1
5239,30,Female,5,41.7,62.9,Neutral,None,0
5240,34,Male,3,52.5,33.4,Neutral,None,0
5241,29,Male,0,23.6,21.5,Fatigued,Knee,1
5242,25,Female,3,51.1,37.6,Energized,None,0
5243,33,Male,4,41.6,42.3,Neutral,Back,0
5244,33,Male,2,41.4,31.5,Energized,None,1
5245,34,Male,5,72.4,66.9,Neutral,Knee,0
5246,29,Female,4,38.1,44.4,Energized,None,0
5247,27,Female,4,60.2,44.3,Neutral,None,1
5248,22,Female,3,51.8,42.1,Neutral,None,1
5249,34,Male,6,45.1,29.2,Fatigued,None,0
5250,32,Female,2,45.6,42.7,Neutral,Knee,0
5251,25,Female,4,50.7,62.3,Fatigued,None,0
5252,27,Female,2,40.9,32.4,Energized,None,1
5253,27,Female,4,53.4,30.6,Neutral,Shoulder,0
5254,22,Male,0,26.5,20.7,Neutral,None,1
5255,25,Male,0,30.7,7.7,Fatigued,None,1
5256,24,Male,5,57.4,55.5,Energized,None,1
5257,27,Male,3,52.5,48.1,Fatigued,None,0
5258,26,Female,2,24.7,27.8,Energized,None,1
5259,21,Female,4,62.9,62.3,Fatigued,None,0
5260,40,Female,4,38.4,40.7,Neutral,None,0
5261,36,Male,2,47.6,35.5,Neutral,Shoulder,0
5262,26,Male,2,40.8,37.8,Fatigued,None,1
5263,31,Male,6,47.2,52.9,Fatigued,Knee,1
5264,32,Male,4,55.3,40.8,Fatigued,None,1
5265,35,Male,3,35.5,37.3,Neutral,None,1
5266,25,Female,5,65.7,46.6,Fatigued,None,0
5267,35,Male,3,37.9,33.1,Neutral,None,0
5268,27,Female,2,25.1,8.8,Fatigued,None,1
5269,23,Male,2,55.3,32.1,Fatigued,None,1
5270,33,Female,3,46.8,33.3,Fatigued,None,0
5271,36,Female,5,63.7,47.0,Neutral,None,1
5272,42,Male,0,21.5,21.8,Fatigued,None,0
5273,24,Female,2,21.1,30.7,Neutral,None,1
5274,33,Female,5,71.8,74.0,Neutral,None,0
5275,27,Female,1,34.9,20.6,Neutral,None,0
5276,33,Female,4,54.9,43.1,Neutral,None,1
5277,22,Male,2,46.6,41.3,Neutral,None,0
5278,23,Female,4,46.6,44.6,Fatigued,Knee,1
5279,26,Female,3,47.3,39.9,Neutral,Knee,0
5280,30,Male,1,50.9,5.0,Fatigued,None,1
5281,26,Male,4,49.7,52.4,Neutral,Back,1
5282,33,Female,4,59.4,55.9,Fatigued,None,0
5283,35,Male,4,30.1,35.0,Energized,None,1
5284,32,Female,4,61.2,58.8,Fatigued,None,0
5285,38,Female,3,29.8,35.9,Neutral,Knee,0
5286,32,Female,3,55.1,35.6,Energized,None,1
5287,23,Male,4,53.9,44.8,Fatigued,Back,0
5288,36,Male,4,49.0,34.4,Neutral,None,0
5289,26,Male,4,49.0,59.1,Energized,Back,0
5290,34,Female,4,47.5,53.5,Neutral,None,0
5291,37,Female,2,31.8,17.8,Fatigued,None,0
5292,32,Female,2,37.9,35.1,Fatigued,None,1
5293,22,Female,2,62.1,43.8,Fatigued,Knee,0
5294,25,Male,6,73.0,59.6,Energized,None,0
5295,36,Male,5,46.3,49.4,Energized,Shoulder,1
5296,29,Female,4,52.7,54.9,Neutral,None,0
5297,30,Male,2,41.0,39.9,Neutral,None,1
5298,33,Male,1,33.6,45.1,Fatigued,Knee,1
5299,33,Male,5,45.0,48.4,Neutral,Knee,0
5300,31,Male,5,59.5,52.4,Neutral,None,0
5301,28,Male,1,43.5,32.4,Energized,Knee,1
5302,28,Female,5,46.7,46.5,Neutral,None,1
5303,34,Female,3,64.6,41.5,Energized,None,0
5304,32,Female,2,55.2,28.3,Fatigued,Shoulder,0
5305,28,Female,4,55.5,13.5,Fatigued,None,1
5306,35,Female,4,37.7,46.2,Fatigued,Back,0
5307,29,Female,5,59.0,38.1,Energized,Back,0
5308,25,Male,0,32.8,7.6,Neutral,None,0
5309,26,Female,2,45.1,35.5,Neutral,None,0
5310,25,Male,2,55.9,34.7,Fatigued,None,0
5311,28,Male,2,38.2,50.6,Fatigued,None,0
5312,36,Male,3,65.5,32.7,Fatigued,None,0
5313,25,Female,2,44.1,54.4,Energized,Knee,1
5314,30,Male,3,42.1,49.9,Fatigued,None,1
5315,26,Male,3,69.0,58.6,Energized,None,0
5316,28,Male,4,58.3,63.5,Fatigued,None,0
5317,22,Female,4,45.5,46.8,Neutral,None,1
5318,28,Female,4,50.8,28.4,Fatigued,None,1
5319,29,Female,2,46.4,38.3,Neutral,None,1
5320,32,Male,2,38.5,14.4,Fatigued,None,1
5321,31,Male,0,31.3,10.4,Fatigued,None,1
5322,24,Female,1,26.8,17.6,Fatigued,None,1
5323,35,Male,2,23.1,12.4,Neutral,Knee,1
5324,31,Female,0,31.1,25.0,Fatigued,None,1
5325,30,Female,4,51.4,43.6,Fatigued,None,1
5326,29,Female,7,70.3,74.2,Neutral,None,0
5327,27,Female,1,29.2,19.5,Fatigued,None,1
5328,31,Male,5,41.6,47.1,Energized,None,0
5329,32,Male,1,25.3,8.8,Fatigued,Shoulder,1
5330,21,Female,4,60.6,38.6,Energized,None,0
5331,27,Male,4,43.3,40.1,Neutral,None,0
5332,28,Male,6,55.6,48.1,Neutral,None,0
5333,31,Male,1,31.9,34.9,Neutral,Knee,1
5334,35,Male,2,33.8,13.1,Fatigued,None,0
5335,26,Male,1,28.1,42.4,Neutral,None,1
5336,27,Male,3,36.3,36.2,Fatigued,None,0
5337,27,Female,6,74.0,67.7,Energized,Shoulder,1
5338,25,Female,5,61.8,50.5,Neutral,Shoulder,0
5339,28,Female,4,62.5,57.8,Fatigued,None,0
5340,33,Female,3,59.5,42.7,Fatigued,None,0
5341,24,Male,5,31.5,43.8,Fatigued,None,0
5342,32,Male,3,48.4,47.6,Neutral,None,0
5343,21,Male,1,29.1,26.2,Fatigued,None,1
5344,27,Female,5,66.2,70.5,Energized,None,0
5345,28,Female,2,32.6,31.7,Neutral,None,1
5346,38,Male,0,19.5,0.2,Fatigued,Back,1
5347,28,Male,1,20.7,0.0,Fatigued,None,1
5348,18,Female,4,47.0,45.6,Neutral,None,0
5349,20,Female,4,59.1,51.8,Fatigued,None,0
5350,30,Female,2,42.6,50.6,Neutral,None,0
5351,33,Male,4,38.0,37.8,Energized,None,1
5352,31,Male,5,76.5,67.0,Fatigued,None,0
5353,30,Female,6,66.5,71.0,Neutral,None,0
5354,35,Female,4,57.8,54.0,Energized,None,0
5355,27,Female,5,67.9,67.4,Fatigued,None,0
5356,34,Female,5,38.6,36.1,Neutral,None,1
5357,21,Female,2,30.9,15.7,Neutral,Shoulder,0
5358,25,Female,2,48.2,31.3,Neutral,None,0
5359,20,Male,3,36.9,11.7,Energized,None,0
5360,28,Male,0,27.2,13.2,Fatigued,None,1
5361,29,Female,2,39.2,23.0,Neutral,Back,0
5362,30,Male,3,32.2,34.3,Energized,Knee,1
5363,30,Female,1,31.4,18.0,Neutral,None,1
5364,25,Female,1,44.1,16.9,Neutral,None,1
5365,29,Female,3,52.3,54.3,Neutral,None,0
5366,22,Male,4,61.1,51.4,Neutral,None,0
5367,36,Male,5,65.1,66.2,Energized,Shoulder,0
5368,28,Female,3,49.1,41.4,Fatigued,None,0
5369,27,Female,3,48.3,43.8,Neutral,None,0
5370,37,Female,3,47.5,25.1,Fatigued,None,0
5371,23,Male,2,33.7,39.6,Energized,None,0
5372,24,Male,1,24.7,26.1,Fatigued,None,0
5373,24,Female,5,48.1,48.9,Neutral,None,1
5374,29,Female,3,41.7,38.7,Neutral,None,0
5375,32,Female,5,48.4,59.2,Neutral,None,1
5376,33,Male,4,54.1,43.3,Energized,None,0
5377,42,Male,2,42.0,15.2,Fatigued,None,1
5378,18,Male,3,48.1,35.5,Neutral,Shoulder,1
5379,33,Female,3,48.5,40.8,Neutral,None,0
5380,27,Female,3,57.0,43.2,Energized,Back,0
5381,27,Male,3,44.9,50.6,Neutral,None,0
5382,26,Male,7,75.1,63.0,Energized,Knee,0
5383,25,Female,5,60.2,46.8,Neutral,None,1
5384,38,Male,6,71.3,55.1,Energized,None,0
5385,34,Female,0,46.1,27.3,Fatigued,None,1
5386,30,Female,1,40.8,10.1,Energized,None,1
5387,36,Male,1,36.0,30.4,Fatigued,None,1
5388,22,Male,2,41.0,21.2,Fatigued,None,0
5389,23,Female,3,40.3,27.4,Fatigued,Knee,0
5390,19,Male,4,45.0,60.2,Fatigued,None,0
5391,26,Male,3,54.0,54.3,Fatigued,Shoulder,0
5392,30,Female,6,50.4,56.4,Fatigued,None,0
5393,30,Female,6,76.1,54.9,Energized,None,0
5394,30,Female,2,38.5,49.4,Neutral,None,0
5395,22,Male,5,83.6,64.8,Energized,None,0
5396,34,Male,3,38.1,36.5,Neutral,None,0
5397,31,Male,3,47.5,47.9,Neutral,None,0
5398,33,Male,5,51.5,31.1,Fatigued,Knee,1
5399,20,Female,1,27.1,12.1,Fatigued,None,1
5400,31,Male,5,65.6,57.1,Energized,None,0
5401,24,Female,4,38.9,40.8,Neutral,None,0
5402,28,Male,5,48.2,36.1,Neutral,None,0
5403,32,Male,7,70.9,73.7,Energized,None,0
5404,30,Female,3,52.4,41.5,Neutral,None,0
5405,25,Male,1,21.1,32.2,Fatigued,None,0
5406,30,Male,2,45.8,42.9,Fatigued,Back,0
5407,22,Male,2,41.3,28.0,Neutral,Back,1
5408,35,Male,1,25.8,15.9,Neutral,None,0
5409,28,Male,5,47.1,58.7,Fatigued,None,0
5410,35,Male,2,19.7,22.7,Fatigued,None,1
5411,27,Female,7,82.2,62.4,Neutral,None,0
5412,27,Female,4,60.2,71.0,Fatigued,None,0
5413,26,Female,2,27.1,13.7,Neutral,None,1
5414,34,Male,3,53.0,66.3,Neutral,Back,0
5415,26,Female,3,39.3,38.9,Fatigued,None,1
5416,33,Male,3,54.1,35.7,Neutral,None,0
5417,28,Female,3,40.0,11.3,Fatigued,Back,1
5418,20,Female,0,26.4,21.0,Neutral,None,0
5419,27,Male,4,47.1,28.0,Neutral,None,1
5420,24,Female,3,38.4,37.8,Neutral,None,1
5421,30,Female,5,69.0,78.8,Energized,Back,0
5422,24,Female,5,64.0,45.6,Neutral,Knee,0
5423,34,Male,2,41.1,37.9,Fatigued,None,0
5424,29,Female,0,40.2,12.0,Neutral,None,0
5425,29,Female,4,33.7,48.2,Energized,None,1
5426,33,Male,7,52.7,62.0,Energized,None,1
5427,34,Female,3,49.7,39.7,Fatigued,None,0
5428,29,Male,2,47.4,45.8,Fatigued,None,0
5429,26,Male,2,42.8,37.7,Fatigued,None,1
5430,21,Female,2,21.2,12.6,Fatigued,None,0
5431,26,Female,2,29.4,42.6,Energized,None,0
5432,26,Female,3,49.2,24.2,Neutral,None,0
5433,30,Female,4,74.3,59.9,Fatigued,None,1
5434,28,Male,2,52.2,27.9,Fatigued,None,1
5435,33,Male,0,45.8,8.0,Neutral,None,0
5436,26,Female,3,48.4,27.9,Fatigued,None,1
5437,29,Male,5,58.3,53.7,Energized,None,0
5438,35,Female,3,34.7,35.8,Neutral,None,1
5439,31,Female,6,69.5,75.3,Fatigued,None,0
5440,29,Male,3,44.3,51.9,Energized,Back,0
5441,26,Male,2,46.9,36.2,Neutral,None,0
5442,26,Female,2,40.3,25.7,Neutral,None,0
5443,25,Female,4,52.8,56.8,Fatigued,None,1
5444,27,Female,3,44.1,30.9,Energized,Knee,1
5445,33,Female,4,52.2,30.1,Neutral,None,1
5446,28,Male,5,65.0,66.9,Energized,None,0
5447,23,Male,4,37.3,51.9,Fatigued,None,0
5448,38,Male,0,15.1,0.0,Neutral,None,0
5449,31,Male,5,59.3,74.3,Energized,Back,0
5450,22,Male,3,59.4,50.5,Energized,None,0
5451,27,Male,3,61.9,50.3,Fatigued,None,1
5452,30,Male,3,32.8,26.2,Neutral,None,0
5453,38,Male,4,46.0,53.2,Energized,Shoulder,0
5454,24,Male,1,20.2,0.0,Fatigued,None,1
5455,34,Female,3,39.5,31.4,Fatigued,None,1
5456,36,Female,2,51.2,28.3,Fatigued,Knee,1
5457,26,Male,3,44.9,24.4,Neutral,None,1
5458,28,Female,1,31.3,29.3,Fatigued,Back,1
5459,24,Male,2,45.5,36.2,Neutral,None,1
5460,28,Female,2,32.0,34.0,Neutral,None,1
5461,29,Male,3,60.9,42.7,Energized,None,0
5462,33,Female,5,55.1,62.4,Fatigued,None,0
5463,35,Male,2,36.0,28.8,Neutral,None,1
5464,26,Female,3,50.9,35.7,Neutral,None,0
5465,20,Male,2,49.4,28.3,Neutral,None,1
5466,29,Female,5,71.0,40.7,Fatigued,None,1
5467,31,Male,0,27.9,25.6,Fatigued,None,0
5468,31,Male,2,50.9,46.0,Fatigued,None,0
5469,28,Female,2,41.0,59.8,Energized,None,0
5470,30,Male,7,58.9,61.1,Neutral,None,0
5471,37,Female,4,42.2,34.4,Energized,None,0
5472,31,Male,1,24.0,0.0,Fatigued,None,1
5473,28,Male,2,32.6,35.9,Neutral,None,1
5474,27,Female,2,51.2,42.9,Neutral,None,0
5475,29,Male,1,42.1,41.6,Neutral,None,0
5476,38,Male,5,42.6,37.1,Neutral,None,1
5477,29,Female,3,27.5,35.9,Fatigued,None,1
5478,29,Female,4,38.9,34.2,Neutral,None,0
5479,27,Female,2,32.2,39.5,Neutral,None,1
5480,35,Male,4,47.0,48.9,Neutral,None,0
5481,39,Female,2,51.7,20.3,Fatigued,None,1
5482,32,Male,2,34.5,25.9,Fatigued,None,0
5483,30,Male,4,66.8,33.9,Energized,None,1
5484,30,Female,2,23.2,10.0,Neutral,None,0
5485,18,Male,4,46.5,32.2,Neutral,None,0
5486,33,Male,5,62.9,50.0,Neutral,None,0
5487,30,Male,1,43.5,24.1,Neutral,Knee,1
5488,32,Female,5,51.6,52.4,Energized,None,0
5489,26,Female,1,45.0,28.6,Fatigued,None,0
5490,28,Female,2,48.1,33.8,Neutral,Knee,0
5491,27,Male,4,43.2,44.9,Neutral,None,0
5492,35,Female,4,53.1,34.1,Fatigued,None,1
5493,28,Female,1,42.0,26.7,Fatigued,Shoulder,1
5494,40,Male,5,48.9,63.8,Fatigued,None,0
5495,32,Male,6,76.9,66.8,Energized,None,0
5496,23,Male,2,31.6,30.7,Neutral,None,0
5497,29,Male,5,56.4,57.2,Energized,None,0
5498,26,Female,4,37.5,47.4,Fatigued,None,1
5499,19,Male,6,61.0,63.4,Neutral,Knee,0
5500,37,Male,2,29.3,33.1,Energized,None,0
5501,33,Female,5,52.1,56.1,Neutral,Back,1
5502,32,Female,0,14.1,13.6,Neutral,None,1
5503,30,Female,5,63.0,60.9,Neutral,None,1
5504,23,Male,4,53.6,36.7,Energized,None,0
5505,27,Male,3,55.9,31.2,Energized,None,0
5506,34,Male,2,36.5,24.7,Neutral,None,1
5507,24,Male,5,66.3,73.7,Energized,None,0
5508,18,Male,4,50.4,43.5,Fatigued,None,1
5509,28,Female,3,46.1,41.1,Neutral,None,0
5510,29,Male,3,66.1,28.4,Neutral,None,1
5511,30,Male,5,50.2,52.0,Neutral,None,0
5512,33,Male,2,52.3,37.0,Energized,None,0
5513,33,Female,1,39.8,0.0,Fatigued,None,0
5514,31,Female,6,54.3,60.1,Energized,None,0
5515,35,Female,3,31.8,14.4,Neutral,None,0
5516,22,Male,2,29.7,17.6,Neutral,None,1
5517,32,Male,2,51.3,45.6,Neutral,None,0
5518,33,Male,5,72.3,62.7,Fatigued,None,0
5519,23,Male,2,40.9,26.0,Neutral,None,1
5520,22,Female,4,51.4,40.4,Energized,Shoulder,0
5521,26,Female,5,62.8,52.2,Energized,None,1
5522,26,Female,0,30.7,17.0,Neutral,None,0
5523,33,Female,5,66.0,46.0,Energized,Knee,0
5524,26,Female,3,47.9,50.2,Energized,Back,1
5525,25,Male,4,51.4,34.2,Fatigued,None,1
5526,26,Female,3,38.0,16.7,Energized,Back,0
5527,35,Male,4,40.5,50.2,Fatigued,None,0
5528,30,Female,2,10.0,10.6,Neutral,Back,0
5529,29,Male,0,42.3,21.9,Energized,None,1
5530,29,Male,6,58.5,65.8,Fatigued,None,1
5531,36,Female,0,26.0,5.8,Fatigued,None,1
5532,26,Male,5,35.5,44.1,Neutral,None,0
5533,36,Male,2,33.6,33.3,Energized,Back,1
5534,31,Male,3,37.3,50.1,Neutral,None,0
5535,29,Male,5,47.1,43.4,Energized,Knee,0
5536,42,Female,2,43.3,27.0,Fatigued,None,0
5537,24,Female,5,56.2,58.7,Neutral,None,0
5538,28,Male,3,31.4,32.8,Fatigued,None,1
5539,23,Male,3,32.0,29.6,Neutral,None,0
5540,34,Female,4,37.0,54.4,Neutral,None,0
5541,38,Male,2,58.1,22.2,Neutral,None,0
5542,38,Male,2,54.9,23.2,Fatigued,None,0
5543,36,Male,4,41.5,24.0,Energized,None,0
5544,29,Female,2,20.2,32.1,Neutral,None,0
5545,28,Male,2,41.3,35.8,Neutral,Knee,0
5546,21,Male,5,55.5,39.0,Neutral,None,1
5547,40,Male,5,58.2,52.9,Neutral,None,0
5548,32,Male,3,52.4,40.9,Fatigued,None,1
5549,27,Female,3,49.5,17.7,Neutral,None,0
5550,36,Male,4,38.8,41.3,Neutral,None,0
5551,25,Male,3,47.9,27.2,Fatigued,None,1
5552,32,Male,3,53.5,48.8,Energized,None,0
5553,29,Male,7,57.8,52.4,Neutral,None,1
5554,33,Female,1,38.0,26.2,Fatigued,None,1
5555,29,Female,4,44.5,55.2,Fatigued,None,1
5556,22,Male,5,75.0,72.2,Energized,None,0
5557,30,Male,4,36.7,43.4,Fatigued,None,0
5558,35,Male,5,66.6,57.5,Fatigued,None,1
5559,29,Female,2,23.3,6.6,Neutral,None,0
5560,33,Female,2,57.9,34.6,Neutral,None,1
5561,24,Male,5,43.6,44.5,Fatigued,None,1
5562,29,Female,3,46.9,35.5,Neutral,None,0
5563,26,Female,4,33.7,21.5,Neutral,None,0
5564,33,Female,1,21.5,20.1,Fatigued,Knee,0
5565,30,Male,5,64.0,45.2,Energized,None,0
5566,33,Male,3,55.3,58.1,Energized,None,0
5567,35,Male,2,42.4,32.7,Fatigued,None,1
5568,33,Female,3,52.4,51.0,Energized,None,0
5569,31,Female,4,60.4,59.8,Fatigued,None,0
5570,25,Female,0,23.2,32.4,Energized,None,0
5571,29,Male,4,36.0,39.8,Neutral,None,1
5572,27,Male,3,44.9,33.5,Neutral,None,0
5573,28,Male,2,34.2,23.4,Fatigued,None,1
5574,28,Female,5,58.9,69.4,Fatigued,None,0
5575,25,Male,2,45.5,19.5,Fatigued,Knee,1
5576,20,Male,2,33.2,17.8,Fatigued,None,1
5577,26,Female,3,52.0,43.4,Neutral,None,0
5578,30,Male,4,56.5,46.7,Neutral,None,0
5579,23,Male,6,67.2,73.3,Energized,Knee,0
5580,30,Male,1,30.9,7.1,Neutral,None,0
5581,39,Female,3,52.8,40.7,Neutral,None,0
5582,35,Female,0,35.2,15.7,Neutral,None,0
5583,38,Female,5,61.4,45.0,Energized,None,0
5584,31,Male,3,61.8,54.7,Energized,None,0
5585,35,Female,4,53.3,45.7,Neutral,Back,0
5586,26,Female,2,33.9,25.6,Energized,None,0
5587,26,Female,5,43.9,38.7,Energized,None,1
5588,18,Female,3,56.3,39.5,Neutral,None,1
5589,35,Male,6,63.6,51.6,Energized,None,0
5590,37,Male,1,51.7,39.5,Energized,None,1
5591,27,Male,3,24.7,37.7,Neutral,None,0
5592,28,Female,5,64.1,73.9,Energized,None,0
5593,26,Female,4,47.4,48.0,Fatigued,Knee,1
5594,31,Female,0,26.5,9.9,Neutral,Knee,1
5595,35,Male,6,52.4,51.5,Neutral,None,0
5596,21,Male,2,49.0,39.4,Neutral,None,0
5597,32,Male,2,46.1,35.1,Energized,None,0
5598,28,Female,3,33.6,30.1,Neutral,None,1
5599,30,Male,3,46.6,35.7,Neutral,None,0
5600,32,Female,5,62.1,67.8,Neutral,None,0
5601,29,Male,3,46.8,34.1,Fatigued,Knee,1
5602,29,Male,3,56.1,56.5,Fatigued,None,0
5603,28,Female,3,42.1,37.9,Energized,None,0
5604,34,Male,3,22.5,22.6,Neutral,None,0
5605,32,Male,6,61.9,53.1,Neutral,None,0
5606,31,Male,5,56.8,51.9,Neutral,None,0
5607,23,Male,3,48.1,44.1,Fatigued,None,1
5608,28,Female,0,41.1,16.8,Fatigued,None,1
5609,34,Female,6,40.5,58.8,Energized,Back,0
5610,30,Male,1,32.6,17.0,Fatigued,None,1
5611,33,Female,2,30.8,24.2,Fatigued,None,0
5612,38,Male,2,27.9,11.1,Fatigued,Back,0
5613,35,Female,2,39.3,35.2,Energized,None,0
5614,30,Female,5,62.0,53.3,Energized,None,0
5615,27,Female,4,53.0,62.3,Neutral,None,0
5616,18,Male,6,53.1,63.6,Neutral,None,1
5617,29,Male,2,38.5,30.1,Fatigued,None,0
5618,28,Male,3,54.3,54.4,Neutral,None,0
5619,31,Female,7,71.8,75.0,Energized,None,0
5620,29,Female,5,49.5,59.8,Fatigued,Back,0
5621,28,Male,4,43.8,33.3,Neutral,None,0
5622,21,Female,2,22.8,26.0,Neutral,Knee,0
5623,25,Male,5,50.7,55.4,Neutral,None,1
5624,32,Male,2,22.6,5.9,Neutral,None,0
5625,38,Male,3,65.7,62.9,Fatigued,Shoulder,0
5626,29,Male,4,41.4,29.1,Fatigued,Knee,1
5627,31,Male,4,61.1,37.6,Energized,None,0
5628,34,Female,4,68.2,25.6,Neutral,None,0
5629,25,Male,4,52.2,50.8,Neutral,None,0
5630,31,Male,0,29.0,0.0,Neutral,None,1
5631,26,Female,3,31.8,25.7,Neutral,None,1
5632,34,Male,4,45.0,50.9,Neutral,None,0
5633,30,Female,2,56.0,39.9,Energized,None,1
5634,31,Male,2,43.5,25.5,Neutral,None,0
5635,26,Female,1,35.3,6.7,Fatigued,Back,1
5636,33,Female,3,58.1,43.0,Energized,None,1
5637,40,Male,7,72.0,79.6,Fatigued,None,0
5638,24,Female,2,38.5,36.3,Energized,Knee,1
5639,28,Female,3,47.2,56.5,Neutral,None,0
5640,31,Female,4,42.3,34.6,Energized,None,0
5641,33,Male,0,24.4,0.0,Neutral,None,0
5642,27,Male,6,57.9,62.0,Fatigued,None,0
5643,18,Female,3,50.6,42.4,Neutral,None,1
5644,36,Female,5,42.5,46.2,Neutral,Back,1
5645,33,Male,0,30.8,7.9,Neutral,None,0
5646,21,Male,1,31.1,0.0,Neutral,None,0
5647,26,Male,2,31.0,15.4,Fatigued,None,1
5648,37,Male,2,36.2,33.7,Fatigued,None,0
5649,37,Male,5,31.8,43.7,Energized,None,1
5650,34,Male,0,22.4,20.9,Neutral,None,1
5651,29,Male,4,39.0,43.0,Fatigued,None,0
5652,30,Male,1,32.2,28.5,Fatigued,None,1
5653,29,Female,5,32.2,48.7,Energized,None,0
5654,35,Male,5,56.9,53.7,Neutral,Back,0
5655,25,Male,3,54.1,42.3,Fatigued,None,0
5656,25,Male,2,38.8,0.3,Fatigued,None,1
5657,35,Female,4,55.0,40.9,Energized,None,0
5658,29,Female,2,34.9,21.3,Neutral,Back,1
5659,36,Female,2,24.5,21.2,Fatigued,None,0
5660,26,Male,4,50.0,35.7,Neutral,None,0
5661,29,Female,7,71.8,80.3,Neutral,Back,0
5662,25,Male,5,41.8,37.1,Energized,None,1
5663,30,Male,4,45.3,53.7,Fatigued,None,0
5664,22,Female,3,42.5,26.6,Fatigued,Back,1
5665,27,Female,7,93.5,75.7,Energized,None,1
5666,22,Female,3,47.2,31.8,Neutral,None,0
5667,33,Female,3,25.9,23.0,Energized,None,0
5668,33,Female,6,38.5,61.0,Fatigued,Shoulder,0
5669,21,Male,2,47.3,30.4,Fatigued,Shoulder,0
5670,36,Male,1,59.9,31.9,Neutral,None,1
5671,42,Male,4,47.2,36.2,Neutral,None,0
5672,30,Female,1,31.6,18.2,Fatigued,Back,0
5673,26,Male,3,49.3,41.8,Energized,None,1
5674,44,Female,3,37.0,31.3,Neutral,None,0
5675,23,Male,3,19.6,23.3,Neutral,None,0
5676,30,Male,7,75.4,82.9,Energized,None,1
5677,30,Male,2,33.9,29.7,Fatigued,None,1
5678,36,Male,3,55.5,31.2,Energized,None,1
5679,31,Female,1,27.4,17.8,Fatigued,None,1
5680,27,Male,4,51.2,40.2,Fatigued,None,0
5681,25,Male,4,58.5,54.5,Neutral,None,1
5682,28,Male,3,55.7,43.9,Neutral,None,0
5683,24,Male,2,42.3,42.5,Energized,None,0
5684,30,Male,4,51.8,38.5,Energized,Knee,1
5685,27,Male,3,51.2,38.7,Neutral,None,1
5686,22,Female,2,44.6,21.7,Neutral,None,0
5687,36,Male,3,32.1,30.6,Energized,Back,1
5688,27,Male,3,32.3,15.8,Fatigued,Knee,0
5689,23,Female,7,43.9,60.2,Fatigued,Shoulder,0
5690,29,Male,5,62.7,55.8,Energized,Knee,0
5691,30,Male,4,46.0,44.6,Energized,None,0
5692,21,Female,5,63.2,64.5,Energized,None,0
5693,31,Male,4,54.0,49.2,Neutral,None,0
5694,24,Female,6,50.0,42.2,Fatigued,None,1
5695,38,Male,0,28.8,8.8,Energized,None,1
5696,32,Female,3,40.5,34.4,Fatigued,Back,0
5697,28,Female,4,43.9,38.7,Neutral,None,0
5698,26,Male,4,59.2,47.5,Neutral,None,0
5699,29,Male,2,65.1,58.8,Energized,None,0
5700,33,Male,2,51.2,36.6,Neutral,None,1
5701,29,Male,2,39.7,33.7,Fatigued,None,1
5702,28,Female,2,52.6,16.2,Fatigued,None,1
5703,30,Female,2,57.1,46.0,Neutral,None,0
5704,26,Male,3,31.1,59.1,Neutral,None,0
5705,28,Female,5,67.2,72.1,Energized,None,0
